      0.09700000      1.04801836      0.88634895      0.74037724      0.62126843      0.54686605      0.53611798      0.59249853      0.69997039      0.83912727      0.99678615      1.16546243      1.34100512      1.52103873      1.70414051      1.88941868      2.07629070
      0.09800000      1.04715685      0.88395105      0.73690804      0.61768071      0.54484628      0.53760347      0.59833896      0.70981233      0.85234359      1.01290554      1.18418651      1.36214895      1.54448497      1.72981210      1.91726315      2.10627113
      0.09900000      1.04629560      0.88155684      0.73345651      0.61415182      0.54296821      0.53930927      0.60440261      0.71983231      0.86569197      1.02912324      1.20298574      1.38335200      1.56797922      1.75552354      1.94514138      2.13628067
      0.10000000      1.04543459      0.87916634      0.73002292      0.61068278      0.54123329      0.54123331      0.61068283      0.73002298      0.87916642      1.04543467      1.22185666      1.40461161      1.59151935      1.78127312      1.97305195      2.16631810
      0.10100000      1.04457382      0.87677960      0.72660750      0.60727462      0.53964291      0.54337325      0.61717301      0.74037731      0.89276122      1.06183551      1.24079600      1.42592523      1.61510336      1.80705919      2.00099351      2.19638228
      0.10200000      1.04371331      0.87439663      0.72321052      0.60392836      0.53819836      0.54572658      0.62386659      0.75088851      0.90647096      1.07832168      1.25980066      1.44729050      1.63872934      1.83288023      2.02896477      2.22647213
      0.10300000      1.04285304      0.87201747      0.71983224      0.60064504      0.53690081      0.54829052      0.63075710      0.76155010      0.92029050      1.09488934      1.27886775      1.46870514      1.66239552      1.85873477      2.05696452      2.25658661
      0.10400000      1.04199303      0.86964215      0.71647293      0.59742570      0.53575132      0.55106215      0.63783817      0.77235585      0.93421497      1.11153482      1.29799450      1.49016704      1.68610020      1.88462144      2.08499162      2.28672477
      0.10500000      1.04113326      0.86727070      0.71313285      0.59427137      0.53475085      0.55403836      0.64510350      0.78329979      0.94823975      1.12825470      1.31717832      1.51167417      1.70984177      1.91053892      2.11304498      2.31688566
      0.10600001      1.04027375      0.86490315      0.70981227      0.59118311      0.53390025      0.55721585      0.65254696      0.79437622      0.96236044      1.14504571      1.33641675      1.53322465      1.73361873      1.93648599      2.14112356      2.34706843
      0.10700001      1.03941449      0.86253954      0.70651147      0.58816194      0.53320022      0.56059121      0.66016251      0.80557965      0.97657290      1.16190476      1.35570747      1.55481665      1.75742963      1.96246146      2.16922638      2.37727222
      0.10800001      1.03855547      0.86017990      0.70323073      0.58520891      0.53265137      0.56416088      0.66794426      0.81690488      0.99087316      1.17882895      1.37504827      1.57644849      1.78127312      1.98846423      2.19735252      2.40749626
      0.10900001      1.03769672      0.85782426      0.69997033      0.58232505      0.53225415      0.56792121      0.67588648      0.82834690      1.00525750      1.19581549      1.39443708      1.59811853      1.80514790      2.01449324      2.22550110      2.43773978
      0.11000001      1.03683821      0.85547265      0.69673055      0.57951140      0.53200891      0.57186843      0.68398358      0.83990094      1.01972233      1.21286178      1.41387191      1.61982525      1.82905274      2.04054748      2.25367126      2.46800208
      0.11100001      1.03597996      0.85312511      0.69351169      0.57676899      0.53191586      0.57599870      0.69223012      0.85156244      1.03426430      1.22996533      1.43335089      1.64156720      1.85298649      2.06662601      2.28186221      2.49828247
      0.11200001      1.03512196      0.85078168      0.69031403      0.57409883      0.53197508      0.58030812      0.70062083      0.86332705      1.04888019      1.24712377      1.45287225      1.66334298      1.87694804      2.09272790      2.31007320      2.52858029
      0.11300001      1.03426422      0.84844237      0.68713787      0.57150194      0.53218651      0.58479271      0.70915058      0.87519060      1.06356695      1.26433489      1.47243431      1.68515129      1.90093634      2.11885230      2.33830349      2.55889494
      0.11400001      1.03340673      0.84610724      0.68398352      0.56897932      0.53254998      0.58944848      0.71781443      0.88714914      1.07832168      1.28159655      1.49203545      1.70699089      1.92495038      2.14499839      2.36655239      2.58922582
      0.11500001      1.03254950      0.84377631      0.68085127      0.56653196      0.53306518      0.59427141      0.72660756      0.89919887      1.09314165      1.29890674      1.51167417      1.72886058      1.94898922      2.17116538      2.39481925      2.61957236
      0.11600001      1.03169253      0.84144962      0.67774144      0.56416085      0.53373166      0.59925747      0.73552536      0.91133616      1.10802422      1.31626355      1.53134902      1.75075924      1.97305195      2.19735252      2.42310343      2.64993403
      0.11700001      1.03083581      0.83912720      0.67465433      0.56186695      0.53454886      0.60440261      0.74456333      0.92355758      1.12296690      1.33366515      1.55105861      1.77268579      1.99713771      2.22355911      2.45140434      2.68031032
      0.11800001      1.02997936      0.83680909      0.67159025      0.55965120      0.53551610      0.60970281      0.75371716      0.93585982      1.13796734      1.35110982      1.57080165      1.79463922      2.02124566      2.24978447      2.47972141      2.71070072
      0.11900001      1.02912316      0.83449533      0.66854952      0.55751455      0.53663255      0.61515406      0.76298267      0.94823975      1.15302328      1.36859591      1.59057689      1.81661854      2.04537504      2.27602793      2.50805408      2.74110478
      0.12000001      1.02826722      0.83218595      0.66553246      0.55545789      0.53789729      0.62075238      0.77235585      0.96069434      1.16813256      1.38612184      1.61038314      1.83862284      2.06952508      2.30228890      2.53640184      2.77152204
      0.12100001      1.02741154      0.82988099      0.66253940      0.55348213      0.53930927      0.62649383      0.78183283      0.97322075      1.18329315      1.40368613      1.63021927      1.86065122      2.09369507      2.32856677      2.56476418      2.80195208
      0.12200001      1.02655612      0.82758049      0.65957066      0.55158813      0.54086735      0.63237451      0.79140986      0.98581622      1.19850311      1.42128736      1.65008420      1.88270283      2.11788434      2.35486097      2.59314063      2.83239448
      0.12300001      1.02570097      0.82528447      0.65662658      0.54977675      0.54257027      0.63839058      0.80108337      0.99847816      1.21376056      1.43892417      1.66997691      1.90477688      2.14209222      2.38117098      2.62153073      2.86284884
      0.12400001      1.02484607      0.82299299      0.65370747      0.54804879      0.54441665      0.64453823      0.81084991      1.01120405      1.22906375      1.45659527      1.68989641      1.92687259      2.16631810      2.40749626      2.64993403      2.89331480
      0.12500001      1.02399144      0.82070607      0.65081369      0.54640504      0.54640507      0.65081375      0.82070615      1.02399152      1.24441099      1.47429942      1.70984177      1.94898922      2.19056137      2.43383632      2.67835012      2.92379198
      0.12600001      1.02313707      0.81842377      0.64794557      0.54484628      0.54853395      0.65721346      0.83064889      1.03683829      1.25980066      1.49203545      1.72981210      1.97112608      2.21482147      2.46019070      2.70677860      2.95428004
      0.12700001      1.02228297      0.81614610      0.64510345      0.54337323      0.55080169      0.66373378      0.84067508      1.04974218      1.27523124      1.50980224      1.74980653      1.99328247      2.23909784      2.48655892      2.73521908      2.98477865
      0.12800001      1.02142913      0.81387312      0.64228768      0.54198660      0.55320656      0.67037119      0.85078175      1.06270111      1.29070125      1.52759871      1.76982426      2.01545777      2.26338997      2.51294057      2.76367119      3.01528748
      0.12900001      1.02057556      0.81160487      0.63949860      0.54068704      0.55574679      0.67712225      0.86096608      1.07571309      1.30620930      1.54542383      1.78986450      2.03765135      2.28769735      2.53933521      2.79213457      3.04580623
      0.13000001      1.01972225      0.80934137      0.63673657      0.53947518      0.55842054      0.68398358      0.87122534      1.08877622      1.32175404      1.56327663      1.80992650      2.05986263      2.31201950      2.56574245      2.82060888      3.07633461
      0.13100001      1.01886921      0.80708268      0.63400194      0.53835163      0.56122589      0.69095191      0.88155692      1.10188868      1.33733419      1.58115617      1.83000955      2.08209103      2.33635596      2.59216190      2.84909380      3.10687233
      0.13200001      1.01801644      0.80482884      0.63129507      0.53731692      0.56416088      0.69802403      0.89195829      1.11504873      1.35294854      1.59906155      1.85011296      2.10433602      2.36070629      2.61859320      2.87758901      3.13741911
      0.13300001      1.01716394      0.80257988      0.62861631      0.53637158      0.56722350      0.70519681      0.90242706      1.12825470      1.36859591      1.61699191      1.87023607      2.12659707      2.38507007      2.64503599      2.90609421      3.16797470
      0.13400001      1.01631170      0.80033584      0.62596602      0.53551608      0.57041170      0.71246723      0.91296090      1.14150500      1.38427517      1.63494644      1.89037826      2.14887368      2.40944687      2.67148992      2.93460910      3.19853884
