      0.10999998      1.05686445      0.90651115      0.76900095      0.65250476      0.57005479      0.53755230      0.56370426      0.64137549      0.75482617      0.89048446      1.03969352      1.19739829
      0.11999997      1.05739750      0.90713255      0.76973337      0.65336778      0.57104244      0.53859955      0.56470301      0.64225347      0.75557233      0.89111704      1.04023536      1.19786880
      0.12999997      1.05797659      0.90780750      0.77052869      0.65430456      0.57211403      0.53973556      0.56578662      0.64320643      0.75638254      0.89180411      1.04082401      1.19838001
      0.13999997      1.05860166      0.90853589      0.77138671      0.65531478      0.57326910      0.54095977      0.56695458      0.64423405      0.75725659      0.89254556      1.04145937      1.19893188
      0.14999997      1.05927261      0.90931758      0.77230723      0.65639810      0.57450715      0.54227159      0.56820638      0.64533597      0.75819426      0.89334124      1.04214136      1.19952434
      0.15999997      1.05998937      0.91015244      0.77329002      0.65755415      0.57582763      0.54367037      0.56954148      0.64651181      0.75919533      0.89419102      1.04286989      1.20015735
      0.16999997      1.06075184      0.91104032      0.77433485      0.65878256      0.57722999      0.54515546      0.57095927      0.64776116      0.76025952      0.89509473      1.04364487      1.20083082
      0.17999997      1.06155992      0.91198106      0.77544146      0.66008292      0.57871363      0.54672614      0.57245916      0.64908360      0.76138659      0.89605222      1.04446618      1.20154469
      0.18999997      1.06241351      0.91297451      0.77660959      0.66145480      0.58027792      0.54838169      0.57404050      0.65047868      0.76257625      0.89706330      1.04533373      1.20229890
      0.19999997      1.06331250      0.91402049      0.77783897      0.66289777      0.58192221      0.55012133      0.57570261      0.65194594      0.76382821      0.89812782      1.04624739      1.20309337
      0.20999997      1.06425677      0.91511882      0.77912929      0.66441136      0.58364584      0.55194427      0.57744480      0.65348490      0.76514217      0.89924556      1.04720705      1.20392801
      0.21999997      1.06524620      0.91626932      0.78048027      0.66599509      0.58544809      0.55384969      0.57926634      0.65509504      0.76651780      0.90041633      1.04821258      1.20480274
      0.22999997      1.06628067      0.91747178      0.78189159      0.66764845      0.58732824      0.55583673      0.58116649      0.65677585      0.76795478      0.90163993      1.04926384      1.20571748
      0.23999997      1.06736005      0.91872600      0.78336291      0.66937094      0.58928555      0.55790454      0.58314448      0.65852677      0.76945275      0.90291615      1.05036070      1.20667214
      0.24999997      1.06848419      0.92003177      0.78489391      0.67116202      0.59131926      0.56005221      0.58519953      0.66034727      0.77101137      0.90424475      1.05150302      1.20766661
      0.25999997      1.06965297      0.92138887      0.78648424      0.67302114      0.59342856      0.56227882      0.58733082      0.66223675      0.77263027      0.90562551      1.05269065      1.20870081
      0.26999997      1.07086622      0.92279708      0.78813353      0.67494774      0.59561268      0.56458345      0.58953752      0.66419463      0.77430907      0.90705820      1.05392343      1.20977463
      0.27999997      1.07212381      0.92425616      0.78984141      0.67694125      0.59787077      0.56696514      0.59181880      0.66622032      0.77604738      0.90854255      1.05520122      1.21088796
      0.28999997      1.07342558      0.92576588      0.79160751      0.67900107      0.60020202      0.56942293      0.59417379      0.66831318      0.77784480      0.91007833      1.05652383      1.21204070
      0.29999997      1.07477135      0.92732597      0.79343144      0.68112661      0.60260556      0.57195583      0.59660162      0.67047260      0.77970093      0.91166527      1.05789111      1.21323273
